"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"90","NEON.PLA.D19.DEJU.00132","DEJU_050.basePlot.vst","DEJU_050",2021-08-26,"single bole tree","Live",10.5,130,"noChange",5.9,1.4,1.3,"Mostly shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084313.42227383,561011.747971024,0.7,63.8806931090342,-145.757860118076,"509.34",1.1
"115","NEON.PLA.D19.DEJU.00194","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",10.5,127,"noChange",5.9,4.1,3.9,"Partially shaded",NA,"21","POTR5","Populus tremuloides Michx.","6N",7084345.67707595,561904.94091621,0.71,63.8808253408651,-145.739667869504,"507.17",1.13
"1","NEON.PLA.D19.DEJU.00001","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",12.2,138,"noChange",5.8,1.6,1.3,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084046.49239564,561062.795611078,0.7,63.8782892777966,-145.756926981205,"512.13",1.1
"586","NEON.PLA.D19.DEJU.01551","DEJU_058.basePlot.vst","DEJU_058",2021-08-26,"single bole tree","Live",17.7,130,"noChange",5.8,2.4,2.3,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7083887.65313054,560947.642269814,0.84,63.8768842706397,-145.759333386881,"515.12",1.26
"833","NEON.PLA.D19.DEJU.02959","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",14.1,132,"noChange",5.8,2.4,2.3,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083977.06519284,561217.396381454,0.7,63.8776393148347,-145.753808221037,"512.33",1.1
"10","NEON.PLA.D19.DEJU.00011","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",12.4,136,"noChange",5.7,2.3,2.1,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084033.03111665,561074.843594757,0.7,63.8781663961775,-145.756687124926,"512.28",1.1
"86","NEON.PLA.D19.DEJU.00128","DEJU_051.basePlot.vst","DEJU_051",2021-08-24,"single bole tree","Live",10.2,132,"noChange",5.7,1.4,1.2,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084054.25510629,561075.281712364,0.7,63.8783567425038,-145.756669791498,"512.32",1.1
"329","NEON.PLA.D19.DEJU.00413","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",12.2,135,"noChange",5.7,1.9,1.9,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084365.67566545,561722.131179079,0.7,63.881037120224,-145.743380624443,"508.73",1.1
"819","NEON.PLA.D19.DEJU.02943","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",10.2,130,"noChange",5.7,1.3,1.1,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7083971.28633393,561251.83663473,0.7,63.8775814296767,-145.753109625029,"513.69",1.1
"934","NEON.PLA.D19.DEJU.04697","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",11.3,140,"noChange",5.7,2.6,2.6,"Full sun",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084336.33719879,561942.997848763,0.7,63.88073479657,-145.738897045979,"508.14",1.1
"289","NEON.PLA.D19.DEJU.00361","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",12.1,130,"noChange",5.6,2,1.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084503.35512978,561940.932161069,0.7,63.8822336470823,-145.738871896485,"504.82",1.1
"485","NEON.PLA.D19.DEJU.00759","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11,130,"noChange",5.6,1.5,1.2,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084371.57374441,561230.441185942,0.7,63.8811765784586,-145.753385878111,"506.9",1.11
"486","NEON.PLA.D19.DEJU.00760","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",12.1,140,"noChange",5.6,2.1,1,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084373.51448573,561222.694281941,0.7,63.8811953488492,-145.753542783658,"506.65",1.1
"529","NEON.PLA.D19.DEJU.00819","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.3,120,"noChange",5.6,2.3,1.7,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084390.48027626,561214.488780248,0.7,63.8813490048889,-145.753703049815,"506.24",1.1
"542","NEON.PLA.D19.DEJU.00833","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",10,140,"noChange",5.6,1.5,1.3,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084382.62360874,561230.841584852,0.7,63.8812756481563,-145.753373334154,"506.78",1.1
"563","NEON.PLA.D19.DEJU.01518","DEJU_053.basePlot.vst","DEJU_053",2021-08-26,"single bole tree","Live, disease damaged",15,136,"noChange",5.6,2.6,1.8,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084396.62739992,560713.357772189,0.72,63.8814916255983,-145.763900536097,"511.89",1.15
"769","NEON.PLA.D19.DEJU.02734","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Live,  other damage",11.9,130,"noChange",5.6,3,2.3,"Full sun",NA,"41","POTR5","Populus tremuloides Michx.","6N",7084024.54513974,560858.307197268,0.7,63.8781280502762,-145.761097310208,"515.06",1.1
"801","NEON.PLA.D19.DEJU.02762","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Standing dead",10.7,140,"noChange",5.6,2,1.9,"Mostly shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084011.47728373,560845.130830319,0.7,63.8780130997294,-145.761370631122,"515.17",1.1
"828","NEON.PLA.D19.DEJU.02954","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live, physically damaged",12.4,137,"noChange",5.6,2.4,2.1,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083990.19535487,561216.195381144,0.7,63.8777573297874,-145.753827443625,"511.9",1.1
"976","NEON.PLA.D19.DEJU.05019","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",10,133,"noChange",5.6,1.8,1.5,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084497.26985878,561942.191963598,0.7,63.8821788266403,-145.738848702517,"504.82",1.1
