"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"254","NEON.PLA.D19.DEJU.00328","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Standing dead",12.6,140,"noChange",4.8,2.2,1.8,"Partially shaded",NA,"23","POBA2","Populus balsamifera L.","6N",7084487.3375192,561922.954910512,0.77,63.8820931248579,-145.739244252194,"505.16",1.18
"255","NEON.PLA.D19.DEJU.00329","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",10.8,127,"noChange",5.9,3.6,2.7,"Partially shaded",NA,"23","POBA2","Populus balsamifera L.","6N",7084487.45200573,561924.03556033,0.77,63.8820939604377,-145.739222210454,"505.16",1.18
"256","NEON.PLA.D19.DEJU.00330","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",20.9,140,"noChange",11.9,3.3,2.8,"Mostly shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7084487.58641718,561922.243257804,0.77,63.8820954841397,-145.739258637161,"505.16",1.18
"257","NEON.PLA.D19.DEJU.00331","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",12.4,130,"noChange",7.1,4.1,2.3,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084489.7733255,561924.003461233,0.77,63.8821147930008,-145.739221930125,"505.16",1.18
"258","NEON.PLA.D19.DEJU.00332","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",18.4,133,"noChange",8.8,2.4,2.2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084487.95142403,561933.792999043,0.7,63.8820967111279,-145.739023405331,"505.12",1.11
"259","NEON.PLA.D19.DEJU.00333","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.6,137,"noChange",8.5,2,2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084488.35144036,561933.317988473,0.7,63.8821003843029,-145.739032912842,"505.12",1.11
"260","NEON.PLA.D19.DEJU.00334","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",10.4,135,"noChange",7.2,1.8,1.7,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084489.23039995,561932.33069489,0.77,63.8821084453923,-145.739052654772,"505.16",1.18
"261","NEON.PLA.D19.DEJU.00335","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",13.5,132,"noChange",8,3.1,1.7,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084494.97474275,561933.990225308,0.7,63.8821596893386,-145.739016565591,"504.82",1.1
"262","NEON.PLA.D19.DEJU.00336","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.4,141,"noChange",9.7,2.1,1.8,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084498.47626601,561932.411066627,0.7,63.88219138501,-145.739047299497,"504.82",1.1
"263","NEON.PLA.D19.DEJU.00337","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",10.9,136,"noChange",7,2.2,2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084496.49475651,561933.647281041,0.7,63.8821733877076,-145.739022934465,"504.82",1.1
"264","NEON.PLA.D19.DEJU.00338","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",15.5,139,"noChange",6.5,2.3,2.3,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084493.84118822,561933.153673176,0.7,63.8821496674329,-145.739034048931,"504.82",1.1
"265","NEON.PLA.D19.DEJU.00339","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",18.5,130,"noChange",8.7,2.1,2.1,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084492.80316781,561930.076056604,0.84,63.8821409000347,-145.73909710883,"505.19",1.29
"266","NEON.PLA.D19.DEJU.00340","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"multi-bole tree","Live",10.6,137,"noChange",7,2.2,1.8,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084493.77144871,561922.885605418,0.77,63.8821508623367,-145.739243075037,"505.16",1.18
"267","NEON.PLA.D19.DEJU.00340A","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"multi-bole tree","Live",6.8,130,"noChange",NA,NA,NA,NA,NA,"23","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"268","NEON.PLA.D19.DEJU.00341","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14,139,"noChange",9.4,1.7,1.7,"Mostly shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084495.02591376,561923.145220642,0.84,63.8821620713643,-145.739237286219,"505.19",1.29
"269","NEON.PLA.D19.DEJU.00342","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",17.9,133,"noChange",10.2,3.2,2,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084496.42896434,561923.834111728,0.84,63.882174537392,-145.739222700068,"505.19",1.29
"270","NEON.PLA.D19.DEJU.00343","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.2,134,"noChange",8.8,2.5,1.8,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084497.57087404,561923.396002185,0.84,63.882184860276,-145.73923115814,"505.19",1.29
"271","NEON.PLA.D19.DEJU.00344","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Standing dead",13.1,140,"noChange",6.4,2.2,2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084499.85329222,561924.587365674,0.84,63.8822051268986,-145.739205990841,"505.19",1.29
"272","NEON.PLA.D19.DEJU.00345","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",12.4,140,"noChange",7.1,4,3,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084500.23110688,561922.928545911,0.84,63.882208810752,-145.739239602855,"505.19",1.29
"273","NEON.PLA.D19.DEJU.00346","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.4,125,"noChange",9.1,3.2,2.7,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084501.22665528,561922.825642051,0.84,63.8822177610526,-145.739241296958,"505.19",1.29
"274","NEON.PLA.D19.DEJU.00347","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live, physically damaged",10,130,"noChange",3.2,2.6,2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084501.35927992,561923.33117711,0.84,63.8822188613321,-145.73923095384,"505.19",1.29
"275","NEON.PLA.D19.DEJU.00347","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live, physically damaged",10,130,"noChange",3.2,2.6,2,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"276","NEON.PLA.D19.DEJU.00348","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",11.9,130,"noChange",6.9,3.8,3.3,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084498.65029615,561927.994723212,0.84,63.8821937294879,-145.739137120654,"505.19",1.29
"277","NEON.PLA.D19.DEJU.00349","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.2,140,"noChange",5,3.9,3.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084500.53217868,561929.025352256,0.84,63.8822104309898,-145.739115386022,"505.19",1.29
"278","NEON.PLA.D19.DEJU.00350","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",13.9,122,"noChange",8,3.8,2.6,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084500.36800768,561928.145900634,0.84,63.8822091139836,-145.739133352611,"505.19",1.29
"279","NEON.PLA.D19.DEJU.00351","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",15.6,143,"noChange",8.3,3.1,2.7,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084500.29417472,561932.468674666,0.7,63.8822076850637,-145.739045395629,"504.82",1.1
"280","NEON.PLA.D19.DEJU.00352","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",12,130,"noChange",5.2,3.4,3.2,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084503.0212522,561932.123861288,0.84,63.8822322135329,-145.739051317001,"505.19",1.29
"281","NEON.PLA.D19.DEJU.00353","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"multi-bole tree","Live",10.3,145,"noChange",7.9,1.9,1.8,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084501.39829296,561933.895413431,0.7,63.8822173382141,-145.739015911309,"504.82",1.1
"282","NEON.PLA.D19.DEJU.00353A","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"multi-bole tree","Live, physically damaged",5.8,145,"noChange",NA,NA,NA,NA,NA,"23","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"283","NEON.PLA.D19.DEJU.00354","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",12.5,132,"noChange",6.6,2,2,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084499.73810087,561933.564877591,0.7,63.8822025015904,-145.739023306978,"504.82",1.1
"284","NEON.PLA.D19.DEJU.00355","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",14.3,133,"noChange",9.1,1.9,1.8,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084497.78492162,561934.030008785,0.7,63.882184895196,-145.739014625336,"504.82",1.1
"285","NEON.PLA.D19.DEJU.00356","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",12.1,133,"noChange",7.1,2.5,1.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084497.1468726,561934.820208821,0.84,63.8821790305,-145.738998798128,"505.19",1.29
"286","NEON.PLA.D19.DEJU.00357","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",15.1,134,"noChange",8.9,2.7,2.3,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084498.73752042,561936.334492872,0.7,63.8821930332575,-145.738967336176,"504.82",1.1
"287","NEON.PLA.D19.DEJU.00358","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",11.5,130,"noChange",6.2,1.7,1.4,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084500.44000407,561940.949670226,0.7,63.8822074894842,-145.738872712949,"504.82",1.1
"288","NEON.PLA.D19.DEJU.00360","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",2.3,130,"noChange",2.2,0.8,0.5,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"289","NEON.PLA.D19.DEJU.00361","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",12.1,130,"noChange",5.6,2,1.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084503.35512978,561940.932161069,0.7,63.8822336470823,-145.738871896485,"504.82",1.1
"290","NEON.PLA.D19.DEJU.00362","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",3.5,130,"noChange",3.2,0.8,0.8,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"291","NEON.PLA.D19.DEJU.00364","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live, physically damaged",6,130,"noChange",2.5,2,1.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"292","NEON.PLA.D19.DEJU.00365","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",1.4,NA,NA,"Mostly shaded",2.4,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"293","NEON.PLA.D19.DEJU.00366","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",NA,NA,NA,"Mostly shaded",1.6,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"294","NEON.PLA.D19.DEJU.00366","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",0.8,NA,NA,"Mostly shaded",2.1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"295","NEON.PLA.D19.DEJU.00366","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",NA,NA,NA,"Mostly shaded",1.1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"296","NEON.PLA.D19.DEJU.00366","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",NA,NA,NA,"Mostly shaded",1.2,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"297","NEON.PLA.D19.DEJU.00367","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Live",NA,NA,"noChange",0.9,NA,NA,"Partially shaded",1.6,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"298","NEON.PLA.D19.DEJU.00368","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",1,NA,NA,"Mostly shaded",1.8,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"299","NEON.PLA.D19.DEJU.00369","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",1.1,NA,NA,"Mostly shaded",1.5,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"300","NEON.PLA.D19.DEJU.00370","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",2.2,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"301","NEON.PLA.D19.DEJU.00371","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",1,NA,NA,"Full shade",1.4,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"302","NEON.PLA.D19.DEJU.00373","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",5.9,130,"noChange",2.6,2,1.1,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"303","NEON.PLA.D19.DEJU.00374","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",8.2,130,"noChange",4.4,2.6,2.2,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"304","NEON.PLA.D19.DEJU.00375","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,NA,"Downed",NA,NA,"noChange",NA,NA,NA,NA,NA,"23","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"305","NEON.PLA.D19.DEJU.00376","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"multi-bole tree","Live",11.3,140,"noChange",6.4,1.7,1.2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084484.80007713,561936.564793454,0.7,63.8820679457422,-145.738968255637,"505.12",1.11
"306","NEON.PLA.D19.DEJU.00376A","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"multi-bole tree","Live",7.7,150,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"307","NEON.PLA.D19.DEJU.00377","DEJU_047.basePlot.vst","DEJU_047",2021-08-25,"single bole tree","Live",15.5,146,"noChange",9.1,2.5,2,"Partially shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7084485.53804838,561937.354043194,0.7,63.8820744268572,-145.738951894268,"505.12",1.11
"308","NEON.PLA.D19.DEJU.00378","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",5.8,125,"noChange",4.6,1.4,1.1,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"309","NEON.PLA.D19.DEJU.00379","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",5.1,130,"noChange",3.4,0.8,0.7,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"310","NEON.PLA.D19.DEJU.00380","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",6.8,130,"noChange",4,1.4,1,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"311","NEON.PLA.D19.DEJU.00381","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",0.5,NA,NA,"Partially shaded",3.5,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"312","NEON.PLA.D19.DEJU.00382","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Partially shaded",1.7,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"313","NEON.PLA.D19.DEJU.00383","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Standing dead",NA,NA,"noChange",0.5,NA,NA,"Partially shaded",1.5,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"314","NEON.PLA.D19.DEJU.00384","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,NA,"Downed",NA,NA,"noChange",NA,NA,NA,NA,NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"315","NEON.PLA.D19.DEJU.00386","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Live",NA,NA,"noChange",0.5,NA,NA,"Mostly shaded",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"316","NEON.PLA.D19.DEJU.00387","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"sapling","Live",NA,NA,"noChange",1.1,NA,NA,"Partially shaded",1.5,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"317","NEON.PLA.D19.DEJU.00388","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"small tree","Live",5,122,"noChange",3.9,1,0.9,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"318","NEON.PLA.D19.DEJU.00389","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small tree","Live",2.1,129,"noChange",2,0.8,0.7,"Full sun",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"319","NEON.PLA.D19.DEJU.00390","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",12,145,"noChange",5.5,2.9,2.8,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084335.70429599,561923.499992666,0.7,63.8807325753621,-145.739294143348,"507.25",1.1
"320","NEON.PLA.D19.DEJU.00391","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",12.5,135,"noChange",6.8,1.6,1.4,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084334.29135987,561927.077728913,0.7,63.8807192642099,-145.739221893419,"507.25",1.1
"321","NEON.PLA.D19.DEJU.00392","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",12.6,124,"noChange",6.8,1.6,1.4,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084349.39543447,561924.434414949,0.7,63.8808552465704,-145.739269618618,"507.25",1.1
"322","NEON.PLA.D19.DEJU.00393","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",12.7,132,"noChange",6,2.1,2,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084346.87408421,561927.840740379,0.7,63.880832021107,-145.739201302957,"507.25",1.1
"323","NEON.PLA.D19.DEJU.00394","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"single bole tree","Live",15.6,124,"noChange",7.1,2.4,2.3,"Full sun",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084345.68497511,561932.281908664,0.7,63.8808205649902,-145.739111389172,"507.58",1.1
"324","NEON.PLA.D19.DEJU.00397","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",1.3,"23","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"325","NEON.PLA.D19.DEJU.00397","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"sapling","Standing dead",NA,NA,"noChange",NA,NA,NA,"Mostly shaded",1,"23","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"326","NEON.PLA.D19.DEJU.00398","DEJU_049.basePlot.vst","DEJU_049",2021-08-25,"sapling","Standing dead",NA,NA,"noChange",0.6,NA,NA,"Partially shaded",1.1,"23","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"327","NEON.PLA.D19.DEJU.00404","DEJU_061.basePlot.vst","DEJU_061",2021-08-26,"single bole tree","Live",17.8,133,"noChange",9.5,3.2,2.5,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084159.51540504,561633.927952734,0.7,63.8792030216066,-145.745258381452,"510.61",1.1
"328","NEON.PLA.D19.DEJU.00412","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",12.1,130,"noChange",6.4,1.8,1.4,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084367.43055123,561730.238844626,0.7,63.8810514322834,-145.743214902286,"508.73",1.1
"329","NEON.PLA.D19.DEJU.00413","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",12.2,135,"noChange",5.7,1.9,1.9,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084365.67566545,561722.131179079,0.7,63.881037120224,-145.743380624443,"508.73",1.1
"330","NEON.PLA.D19.DEJU.00414","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small tree","Live",9,130,"noChange",5.1,1.6,1.4,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"331","NEON.PLA.D19.DEJU.00415","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small tree","Live",8.5,135,"noChange",5,1.4,1.3,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"332","NEON.PLA.D19.DEJU.00416","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small tree","Live",9.5,140,"noChange",5.7,1.1,1,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"333","NEON.PLA.D19.DEJU.00417","DEJU_045.basePlot.vst","DEJU_045",2021-08-24,"small tree","Standing dead",2.3,130,"noChange",1.5,1.7,1,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"334","NEON.PLA.D19.DEJU.00418","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small tree","Live",5.2,130,"noChange",3.1,1.2,1.1,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"335","NEON.PLA.D19.DEJU.00419","DEJU_045.basePlot.vst","DEJU_045",2021-08-24,"small tree","Live",1.7,127,"noChange",1.9,0.8,0.5,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"336","NEON.PLA.D19.DEJU.00420","DEJU_045.basePlot.vst","DEJU_045",2021-08-24,"small tree","Live",1.1,130,"noChange",1.5,0.6,0.4,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"337","NEON.PLA.D19.DEJU.00421","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small tree","Live",4.9,130,"noChange",2.8,1.2,1.1,"Partially shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"338","NEON.PLA.D19.DEJU.00465","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small shrub","Live",NA,NA,"noChange",NA,NA,NA,NA,1.1,"23","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
"339","NEON.PLA.D19.DEJU.00465","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"small shrub","Live",NA,NA,"noChange",0.8,1.1,1,"Full sun",1.1,"23","BETUL","Betula sp.",NA,NA,NA,NA,NA,NA,NA,NA
